Name,Price,Cuisines,Link,Ranking,Reviews,Rating,Hotel,Tourism,University,Cafe,Pub,Luas,Museum,Restaurant,Company,Company KNN
Mellons shop & deli,,"['Irish', 'Cafe', 'Healthy']",/Restaurant_Review-g186605-d19419216-Reviews-Mellons_shop_deli-Dublin_County_Dublin.html,1660,1,5.0,1.069654568023336,1.3331072243388282,0.7869850626133074,1.2127394620745569,0.7367427100354013,0.32523454192045304,0.986215563981216,0.7186755720435687,2.659325796622902,3.5246873104267693
Monster Burgers Dublin,,['Fast food'],/Restaurant_Review-g186605-d19500652-Reviews-Monster_Burgers_Dublin-Dublin_County_Dublin.html,1663,1,5.0,2.7379231603533096,2.439837750205025,3.1479402504532294,3.0029739060893785,2.3588981837007914,1.830555072011293,3.031699696682997,2.598288606619056,3.115831314844272,4.70809196841936
The Wine Pair,,,/Restaurant_Review-g186605-d19761037-Reviews-The_Wine_Pair-Dublin_County_Dublin.html,1666,1,5.0,1.3051748398816851,1.106730525866197,1.216249642220566,1.9634829385969015,1.262043566069611,0.3969094528176145,1.6071661042656853,1.388210934032876,1.2753170032850973,3.7376370649439807
Chewbrew Bubble Tea,Cheap,"['Chinese', 'Cafe', 'Asian']",/Restaurant_Review-g186605-d16805328-Reviews-Chewbrew_Bubble_Tea-Dublin_County_Dublin.html,1670,1,5.0,3.1500836361054207,2.7416733481685336,2.5755874776435514,3.8595914626341052,2.9370595032352993,0.8956994068932262,3.506544227488768,3.1818286010134065,2.818740422033539,3.7376370649439807
Traditional Asian Cake,,"['Japanese', 'Asian']",/Restaurant_Review-g186605-d18453523-Reviews-Traditional_Asian_Cake-Dublin_County_Dublin.html,1672,1,5.0,2.9145633642470714,2.7919792811624515,3.2194843470544394,3.715217717149039,2.8280347972659348,3.017942145748348,3.5430707298584427,3.0884622019103105,3.282492059591756,4.70809196841936
Win Bubble Tea Dublin,,"['Cafe', 'Asian', 'Taiwanese']",/Restaurant_Review-g186605-d16662973-Reviews-Win_Bubble_Tea_Dublin-Dublin_County_Dublin.html,1674,1,5.0,2.6888564370494867,2.288919951223271,3.2194843470544394,3.0992230697460896,2.33907550988818,1.0841151397348434,3.104752701422347,2.6277727326516125,2.7390331093282203,3.7376370649439807
Clarion Quay,,['Italian'],/Restaurant_Review-g186605-d15702605-Reviews-Clarion_Quay-Dublin_County_Dublin.html,1675,1,5.0,2.031362344778262,1.8613195207749678,1.6455142218278245,1.8287341094775063,1.3512455982263636,1.9363675039194599,2.082010635071456,1.3869824287815196,4.3041948860872035,4.7601109773003545
Pennylane Bar,,"['Bar', 'Pub']",/Restaurant_Review-g186605-d17561750-Reviews-Pennylane_Bar-Dublin_County_Dublin.html,1676,1,5.0,3.454297320589122,3.496262343077304,2.146322898036293,3.705592800783368,3.1220711254863414,3.349915781780666,3.250858710901045,3.2579959265975114,2.4419422165174876,3.556946389272198
cafe crema,Cheap,"['Cafe', 'European']",/Restaurant_Review-g186605-d7907555-Reviews-Cafe_crema-Dublin_County_Dublin.html,1677,29,3.0,3.4248572866068283,3.5214153095742633,1.9316906082326635,3.628593469857999,2.8049083444845544,3.2210728670967947,3.2873852132707198,3.0147518868289187,2.876709376728316,2.176914370554215
MISTER MAGPIE Coffee,,,/Restaurant_Review-g186605-d19255568-Reviews-MISTER_MAGPIE_Coffee-Dublin_County_Dublin.html,1678,1,5.0,1.8547221408845,1.232495358350992,1.2877937388217757,1.9731078549625725,1.3809796089452813,0.7995025732173429,1.6436926066353599,1.5589731639714335,3.4998756396971706,4.408378656397857
Traam Restaurant,,,/Restaurant_Review-g186605-d12636227-Reviews-Traam_Restaurant-Dublin_County_Dublin.html,1679,8,3.5,3.513177388553709,3.169273778616837,1.9316906082326635,3.0703483206490763,2.4447964368887756,3.349915781780666,2.7760141800952747,2.595831596116343,3.079600718160036,2.1403419318582046
FuDi Delicatessen,Cheap,['Cafe'],/Restaurant_Review-g186605-d13946217-Reviews-FuDi_Delicatessen-Dublin_County_Dublin.html,1680,5,3.5,2.1294957913859074,1.9116254537688857,1.6455142218278245,2.48322842234314,1.5263458835711003,0.3945719413169218,2.5568551658772267,1.7334209096640605,3.717259219802585,4.6563579743672845
Burger King,,['Fast food'],/Restaurant_Review-g186605-d15050627-Reviews-Burger_King-Dublin_County_Dublin.html,1682,2,4.0,1.9332288981706165,1.131883492363156,1.0016173524169367,1.9249832731342171,1.3248153664762148,0.3353269050831498,1.3514805876779628,1.5159754801739551,3.5723368330656418,4.47928335330697
Bbq Lounge Restaurant,,['Asian'],/Restaurant_Review-g186605-d15702593-Reviews-Bbq_Lounge_Restaurant-Dublin_County_Dublin.html,1683,1,5.0,1.3738682525070371,1.157036458860115,1.2877937388217757,1.9827327713282437,1.2521322291633052,0.4161386064323809,1.6802191090050347,1.3968104707923719,1.304301480632486,3.7376370649439807
Lolly and Cooks,,,/Restaurant_Review-g186605-d18542739-Reviews-Lolly_and_Cooks-Dublin_County_Dublin.html,1684,1,5.0,2.404269441887315,1.8864724872719267,2.360955187839922,2.964474240626694,2.190405456293592,0.6380791965296507,2.849067184834624,2.340302503834185,4.0723190673080945,5.410361813160229
Humphrey's Pub,,['Irish'],/Restaurant_Review-g186605-d13351283-Reviews-Humphrey_s_Pub-Dublin_County_Dublin.html,1685,3,3.5,0.8832010194688096,0.37729449745438537,0.5008086762084684,1.116490298417846,0.7532616048792443,2.637728962032021,0.657477042654144,0.9520915698013089,1.3767626740009573,2.2306889164553434
Outhouse Cafe,Cheap,"['Cafe', 'International', 'Deli']",/Restaurant_Review-g186605-d17847828-Reviews-Outhouse_Cafe-Dublin_County_Dublin.html,1686,2,4.0,2.5809096457810767,2.263766984726312,1.5739701252266147,2.5602277532685087,2.157367666605906,1.0702606331567623,2.264643146919829,2.2948478095339935,1.7752992375275503,3.556946389272198
Welcome City Chinese Takeaway,,['Chinese'],/Restaurant_Review-g186605-d5812354-Reviews-Welcome_City_Chinese_Takeaway-Dublin_County_Dublin.html,1687,9,3.0,2.5024028884949603,1.6097898558053774,1.0731614490181465,1.7132351130894532,1.2950813557572973,0.7330231469979576,2.045484132701781,1.2997585559352063,1.1159023778744601,2.1403419318582046
The Lido Takeaway,Cheap,['American'],/Restaurant_Review-g186605-d11434550-Reviews-The_Lido_Takeaway-Dublin_County_Dublin.html,1689,10,3.5,2.0411756894390267,2.037390286253681,1.6455142218278245,2.232980596835692,1.529649662539869,0.4833933307042808,2.1550636398108054,1.5982853320148425,3.8839199645500693,4.475667298695502
KF Coffee,Cheap,"['Irish', 'Cafe', 'Fast food']",/Restaurant_Review-g186605-d16831161-Reviews-KF_Coffee-Dublin_County_Dublin.html,1693,1,5.0,2.8458699516217196,2.7165203816715744,1.5739701252266147,2.5409779205371668,2.1177223189806824,2.518733670511779,2.483802161137877,2.3181894093097677,1.8260220728854801,4.309885538520337
Win Bubble Tea,,"['Cafe', 'Asian', 'Taiwanese']",/Restaurant_Review-g186605-d16656056-Reviews-Win_Bubble_Tea-Dublin_County_Dublin.html,1694,1,5.0,2.6888564370494867,2.288919951223271,3.2194843470544394,3.0992230697460896,2.33907550988818,1.0841151397348434,3.104752701422347,2.6277727326516125,2.7390331093282203,3.7376370649439807
MoonSoon Restaurant & Gallery,Average,"['Asian', 'Malaysian']",/Restaurant_Review-g186605-d6626863-Reviews-MoonSoon_Restaurant_Gallery-Dublin_County_Dublin.html,1696,2,5.0,2.0411756894390267,2.0625432527506398,1.3593378354229855,2.0886068513506255,1.5825101260401668,2.518733670511779,2.0089576303321066,1.5540591429660073,1.1666252132323902,3.556946389272198
Makati Avenue,,,/Restaurant_Review-g186605-d5821547-Reviews-Makati_Avenue-Dublin_County_Dublin.html,1699,7,3.5,2.355202718583492,2.138002152241517,1.3593378354229855,2.3292297604924026,1.9161918018857969,1.1317283046556306,2.3011696492895037,2.0184341279787748,1.4419777480325817,3.556946389272198
Romayo's,Cheap,"['Italian', 'American', 'Irish']",/Restaurant_Review-g186605-d15025333-Reviews-Romayo_s-Dublin_County_Dublin.html,1701,1,5.0,0.588800679645873,0.8048949279026887,0.14308819320241953,0.8277428074477133,0.5021744032528296,1.753882608262129,1.1688480758295894,0.4508614272478456,0.24636805745280288,1.7698098207673258
The Noodle House,,,/Restaurant_Review-g186605-d17443127-Reviews-The_Noodle_House-Dublin_County_Dublin.html,1704,1,5.0,2.669229747727958,2.138002152241517,2.8617638640483904,2.9355994915296812,2.2366583618563527,0.9005149951023297,2.629908170616576,2.4803521024888293,2.760771467338762,4.70809196841936
Verde,Cheap,['Mexican'],/Restaurant_Review-g186605-d14211206-Reviews-Verde-Dublin_County_Dublin.html,1706,6,3.5,3.140270291444656,2.8674381806533287,2.5755874776435514,3.9077160444624606,2.91062927148515,1.0029687969403194,3.396964720379744,3.2149982428000325,2.811494302696692,3.7376370649439807
Pulau Penang City Centre North,,['Chinese'],/Restaurant_Review-g186605-d3378146-Reviews-Pulau_Penang_City_Centre_North-Dublin_County_Dublin.html,1707,7,3.5,3.3267238399991825,3.118967845622919,2.146322898036293,2.9355994915296812,2.3093414991692622,2.4814190976153085,2.7760141800952747,2.528263807291734,2.681064154633443,2.1403419318582046
Berry Lane Bistro,Average,['Cafe'],/Restaurant_Review-g186605-d7724574-Reviews-Berry_Lane_Bistro-Dublin_County_Dublin.html,1710,19,3.0,0.7360008495573412,0.9558127268844429,0.14308819320241953,0.9239919711044242,0.5814650985032763,1.7179055291182903,1.205374578199264,0.5086011740616024,0.2825986541370386,1.6895028538020893
Freshii,,['Healthy'],/Restaurant_Review-g186605-d13379017-Reviews-Freshii-Dublin_County_Dublin.html,1713,1,5.0,2.1196824467251427,2.163155118738476,1.216249642220566,2.050107185887941,1.6188516946966216,2.3927969869861903,1.9359046255927572,1.609341879277051,1.1738713325692374,3.556946389272198
Alper Kebab & Turkish Cuisine,,,/Restaurant_Review-g186605-d12959759-Reviews-Alper_Kebab_Turkish_Cuisine-Dublin_County_Dublin.html,1719,2,4.0,3.5916841458398254,2.4146847837080663,1.8601465116314537,2.3966041750521003,1.863331338385499,2.4814190976153085,2.19159014218048,1.9729794336785833,3.5578445943919474,2.3133107837833293
Murphy's of Amiens Street,,['American'],/Restaurant_Review-g186605-d12728340-Reviews-Murphy_s_of_Amiens_Street-Dublin_County_Dublin.html,1721,3,4.5,2.8458699516217196,2.3643788507141483,1.5739701252266147,1.9442331058655593,1.658497042321845,2.679932625424533,2.19159014218048,1.6388260053096078,3.6447980264341133,2.3133107837833293
Salsa - Authentic Mexican Food,Cheap,['Mexican'],/Restaurant_Review-g186605-d15106113-Reviews-Salsa_Authentic_Mexican_Food-Dublin_County_Dublin.html,1724,3,3.5,1.96266893215291,1.7355546882901727,1.5739701252266147,1.7709846112834797,1.3479418192575952,3.349915781780666,1.972431127962432,1.357498302748963,4.456363392160993,2.3840174985956155
The Galway Hooker,Average,"['Irish', 'Bar', 'European']",/Restaurant_Review-g186605-d6436401-Reviews-The_Galway_Hooker-Dublin_County_Dublin.html,1729,112,3.0,0.8439476408257514,1.006118659878361,0.28617638640483906,1.0972404656865038,0.7466540469417071,2.7685254394881538,1.314954085308288,0.7051620142786469,0.2970908928107329,1.7698098207673258
Revolution Bakery,Cheap,"['American', 'Cafe', 'Fast food']",/Restaurant_Review-g186605-d12881164-Reviews-Revolution_Bakery-Dublin_County_Dublin.html,1730,2,4.0,3.356163873981476,3.496262343077304,3.648748926661698,3.8403416299027633,3.726662676770998,1.4501799921128424,3.689176739337141,3.6572601332883825,2.9926472861178706,3.556946389272198
Paella Bar & Co,,['Spanish'],/Restaurant_Review-g186605-d19876018-Reviews-Paella_Bar_Co-Dublin_County_Dublin.html,1733,4,3.5,1.6682685923299736,1.8613195207749678,1.216249642220566,1.578486283970058,1.202575544631776,1.5653812064395636,1.534113099526336,1.2321907671105972,4.007103993276471,4.475667298695502
Chopped 2.0,Cheap,,/Restaurant_Review-g186605-d17611666-Reviews-Chopped_2_0-Dublin_County_Dublin.html,1735,4,3.5,2.0608023787605556,2.138002152241517,1.216249642220566,1.9731078549625725,1.546168557383712,1.6583741493963695,1.8263251184837332,1.534403058944303,1.057933423179683,3.556946389272198
emperors BBQ,Average,['Irish'],/Restaurant_Review-g186605-d13737585-Reviews-Emperors_BBQ-Dublin_County_Dublin.html,1736,1,5.0,1.4916283884362116,0.8048949279026887,1.4308819320241952,1.9538580222312303,1.3512455982263636,1.127917771643322,1.4610600947869867,1.557744658720077,2.2318047557489202,2.3714179635189905
Tian Yuan,,['Chinese'],/Restaurant_Review-g186605-d2660122-Reviews-Tian_Yuan-Dublin_County_Dublin.html,1737,2,4.5,2.728109815692545,2.5404496161928614,1.502426028625405,2.8682250769699835,2.1871016773248235,1.529641909488889,2.410749156398528,2.3882142086370894,1.8187759535486332,3.556946389272198
The Liberty Belle,Average,"['Irish', 'Bar', 'Pub']",/Restaurant_Review-g186605-d13289754-Reviews-The_Liberty_Belle-Dublin_County_Dublin.html,1738,1,5.0,2.2865093059581403,1.8613195207749678,2.0032347048338734,2.5506028369028377,1.9393182546671772,0.5677823358950281,2.7394876777256,1.9606943811650182,1.5651617767589832,3.7376370649439807
Taphouse Bar And Kitchen Renelagh,,"['Brew Pub', 'Bar', 'Cafe', 'European']",/Restaurant_Review-g186605-d13287146-Reviews-Taphouse_Bar_And_Kitchen_Renelagh-Dublin_County_Dublin.html,1740,1,5.0,1.1089079466663943,0.7042830619148527,1.0016173524169367,1.32823845846261,0.9812223537242788,1.6105364335483974,1.0592685687205654,1.1375958627561447,1.6955919248222318,2.2306889164553434
Coopers Restaurant,Average,['International'],/Restaurant_Review-g186605-d4062533-Reviews-Coopers_Restaurant-Dublin_County_Dublin.html,1741,5,4.0,2.100055757403614,1.3582601908357872,1.4308819320241952,2.3099799277610606,1.50321943078972,0.7683293077478592,1.7897986161140587,1.7592195199425475,3.8621816065395276,4.408378656397857
Excise Grill,,['Steakhouse'],/Restaurant_Review-g186605-d5081156-Reviews-Excise_Grill-Dublin_County_Dublin.html,1746,4,4.0,2.0706157234213203,1.6852487552962545,1.6455142218278245,1.809484276746164,1.3611569351326696,3.349915781780666,2.082010635071456,1.375925881519311,4.478101750171535,4.775867576613491
Romayo's Donnybrook,Cheap,['Diner'],/Restaurant_Review-g186605-d13322478-Reviews-Romayo_s_Donnybrook-Dublin_County_Dublin.html,1747,5,3.5,0.5789873349851085,0.2515296649695902,0.07154409660120976,0.5004956510148965,0.33037789687686153,0.2503673977414549,0.18263251184837334,0.3452099756311843,0.7825808883794916,3.3415086388875594
Isola Mia,,['Italian'],/Restaurant_Review-g186605-d1675720-Reviews-Isola_Mia-Dublin_County_Dublin.html,1752,5,4.0,2.0608023787605556,2.31407291772023,1.6455142218278245,2.2714802622983763,1.546168557383712,0.4758403099120265,2.264643146919829,1.6130273950311207,3.9056583225606105,4.475667298695502
Fabiana pizza,,,/Restaurant_Review-g186605-d12390947-Reviews-Fabiana_pizza-Dublin_County_Dublin.html,1756,1,5.0,2.0608023787605556,1.5846368893084184,2.2178669946375025,2.1463563495446523,1.6221554736653903,0.6646658297183862,2.19159014218048,1.6842806996097994,1.405747151348346,3.7376370649439807
Vincenzo's Take Away,,"['Seafood', 'Fast food']",/Restaurant_Review-g186605-d7674778-Reviews-Vincenzo_s_Take_Away-Dublin_County_Dublin.html,1759,15,3.0,1.8743488302060292,1.6097898558053774,1.788602415030244,2.0886068513506255,1.5230421046023317,0.7082274380085976,1.972431127962432,1.539317079949729,1.210101929253473,3.7376370649439807
Fusco's Takeaway,,['Fast food'],/Restaurant_Review-g186605-d2190085-Reviews-Fusco_s_Takeaway-Dublin_County_Dublin.html,1766,4,3.5,1.727148660294561,1.5846368893084184,1.9316906082326635,2.175231098641665,1.546168557383712,0.5106578935641259,2.082010635071456,1.583543268998564,1.3260398386430272,3.7376370649439807
Luigi's Takeaway,,,/Restaurant_Review-g186605-d10584149-Reviews-Luigi_s_Takeaway-Dublin_County_Dublin.html,1767,1,5.0,0.8145076068434577,0.3269885644604673,0.3577204830060488,0.895117222007411,0.6211104461284997,0.8170526297026015,0.5844240379147947,0.8157274869007344,1.057933423179683,2.26482319257162
Super Foods,Cheap,,/Restaurant_Review-g186605-d8749016-Reviews-Super_Foods-Dublin_County_Dublin.html,1770,1,5.0,2.8949366749255425,2.6159085156837385,1.6455142218278245,2.714226415119246,2.114418540011914,2.2944628642333327,2.520328663507552,2.389442713888446,1.8767449082434102,2.176914370554215
New Star Chinese Restaurant,,,/Restaurant_Review-g186605-d10154475-Reviews-New_Star_Chinese_Restaurant-Dublin_County_Dublin.html,1771,1,5.0,2.708483126371016,2.439837750205025,1.5739701252266147,3.01259882245505,2.292822604325419,1.278593809839949,2.5568551658772267,2.4484109659535593,1.8839910275802574,3.556946389272198
Soundbites,,['Irish'],/Restaurant_Review-g186605-d3837341-Reviews-Soundbites-Dublin_County_Dublin.html,1772,2,4.5,3.1500836361054207,3.194426745113796,4.721910375679844,3.6478433025893415,2.973401071891754,3.349915781780666,3.7987562464461653,3.0798626651508147,3.376691610970769,5.333559691898606
Ichiban Sushi & Thai,,"['Sushi', 'Thai']",/Restaurant_Review-g186605-d8757609-Reviews-Ichiban_Sushi_Thai-Dublin_County_Dublin.html,1775,1,5.0,0.10794679126841006,0.0,0.0,0.1924983273134217,0.06937935834414093,0.1945363404053813,0.03652650236967467,0.0626537678191829,0.0,1.7431986752606956
Christopher's,,,/Restaurant_Review-g186605-d696191-Reviews-Christopher_s-Dublin_County_Dublin.html,1778,2,4.0,2.728109815692545,2.8171322476594107,3.07639615385202,3.4745948080072617,2.6760609647025784,3.349915781780666,3.3604382180100694,2.9631546662719446,3.2897381789286033,4.70809196841936
Ranelagh,,['Fusion'],/Restaurant_Review-g186605-d4973599-Reviews-Ranelagh-Dublin_County_Dublin.html,1782,1,5.0,0.8832010194688096,0.37729449745438537,0.5008086762084684,1.116490298417846,0.7532616048792443,2.637728962032021,0.657477042654144,0.9520915698013089,1.3767626740009573,2.2306889164553434
Muse Cafe @Eason,Cheap,['Cafe'],/Restaurant_Review-g186605-d7239191-Reviews-Muse_Cafe_Eason-Dublin_County_Dublin.html,1783,29,3.0,3.208963704070008,2.7919792811624515,2.0032347048338734,2.723851331484917,2.173886561449749,3.349915781780666,2.7760141800952747,2.407870292658794,2.362234903812169,2.1403419318582046
Donuters,,,/Restaurant_Review-g186605-d17706188-Reviews-Donuters-Dublin_County_Dublin.html,1784,1,4.0,2.885123330264778,3.144120812119878,1.8601465116314537,3.2050971497684713,2.2135319090749723,2.0806930321619044,2.629908170616576,2.5430058703080123,2.108620727022519,3.556946389272198
Hotel Chocolat Cafe,Average,"['Cafe', 'Deli']",/Restaurant_Review-g186605-d17654489-Reviews-Hotel_Chocolat_Cafe-Dublin_County_Dublin.html,1787,1,4.0,3.4739240099106508,3.3453445440955503,1.8601465116314537,3.3109712297908533,2.4447964368887756,3.349915781780666,2.849067184834624,2.7727363523116826,2.7535253480019146,2.176914370554215
Taproom47,,,/Restaurant_Review-g186605-d15702664-Reviews-Taproom47-Dublin_County_Dublin.html,1788,1,4.0,2.335576029261963,2.087696219247599,1.3593378354229855,2.3292297604924026,1.9095842439482598,1.030743317470974,2.3011696492895037,2.0012350544597837,1.463716106043123,3.556946389272198
